,title,company,rating,search_city,location,salary,age,summary
767,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
768,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
769,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
770,Data Scientist / Software Developer,Tessella Ltd,,Oxford,,"£25,000 - £35,000 a year",30+ days ago,"The ability to interpret complex data using a variety of analytical, statistical or machine learning techniques."
771,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
772,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
773,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
774,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
775,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
776,Image Processing Software Engineer,Wade Macdonald,,Oxford,Oxford,"£50,000 - £70,000 a year",18 days ago,"Capable of developing Machine Learning algorithms from scratch.Data Science, Machine Learning, Neural Network, Deep Learning, Python, Image processing, image…"
777,"Placement- Human Resources (July 2020, 12 month placement)",Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement- Human Resources (July 2020, 12 month placement)-19001AA7.Placement- Human Resources (July 2020, 12 month placement).Working as part of a team."
778,Postdoctoral Research Assistant in Computer Vision (2 posts),University of Oxford,4.3,Oxford,Oxford,"£32,817 - £40,322 a year",5 days ago,A solid publication record in top-tier computer vision and machine learning conferences is expected.You will develop new deep learning algorithms for highly…
779,National Franchise Account Manager,Oodle Finance,,Oxford,Oxford,,30+ days ago,"We are looking for a National Franchise Account Manager to manage and develop our Franchise Dealer Network.You will be a successful Franchise Manager already,…"
780,Data Scientist,Datatech Analytics,,Oxford,Oxfordshire,"£25,000 a year",30+ days ago,Build statistical models and apply machine learning techniques.Extract insights from real data by applying statistical techniques and machine learning…
781,Software Engineer,Real Time Recruitment Solutions,,Oxford,Oxford,"£35,000 - £75,000 a year",30+ days ago,"Machine learning, or the analysis of large data.It’s small company so there is big exposure to responsibility and varied work."
782,Senior Data Scientist,STFC,3.3,Oxford,Didcot,"£30,782 - £46,576 a year",30+ days ago,"Familiarity with one or more machine learning toolsets (SciKit Learn, TensorFlow, etc.).Fostering collaborations with facilities users and scientists to…"
783,"Team Leader/ Project Leader , Discovery Chemistry",Evotec,,Oxford,Abingdon,,30+ days ago,"Extensive experience in cross-functional medicinal chemistry design; using computational modelling and machine learning, structure-based approaches,…"
784,Azure DevOps Developer,RPS Group,3.5,Oxford,Abingdon,,30+ days ago,"Familiarity with AI capabilities (Machine Learning, Deep Learning, Cognitive Services on Azure).RPS is going through an exciting period of transformation."
785,IT Support Analyst,Landmark Information Group,4.1,Oxford,Reading,,10 days ago,"25 days’ holiday, with optional 5 days unpaid leave per year.Free fruit, biscuits, tea and coffee.Cycle to Work and Gym Flex scheme."
786,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
787,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
788,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
789,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
790,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
791,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
792,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
793,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
794,Principal Consultant Engineer,Aspen Technology,,Oxford,Reading,,12 days ago,This is a unique position for an exceptional Engineer to work on project implementation working closely with customers using our machine learning/AI…
795,Data Engineering and Analytics Specialist,Johnson & Johnson Family of Companies,4.2,Oxford,High Wycombe,,30+ days ago,"Understanding of Machine learning Concepts, Time Series of Forecasting, Logistic Regression, Data Mining.Proactive and innovative mindset with a passion for…"
796,"Care Givers, Senior Carers, Care Assistant, Care...",RightatHomeOxford,,Oxford,Oxford,£10 - £18 an hour,9 days ago,Top Rates in Oxfordshire compared to other premium quality care providers!Job Description - Care Assistant/ Care Givers/ Senior Carers/Care Co-ordinators.
797,Medical Statistician,Sensyne Health,,Oxford,Oxford,,30+ days ago,"The Medical Statistician will work closely with a wider team of machine learning researchers bioinformaticians, computational biologists, programmers and…"
798,FPGA Vision and Video Design Engineer,Intel,4.1,Oxford,High Wycombe HP12,,30+ days ago,Knowledge and interest in machine learning and AI is desired.Algorithms will include very high resolution video manipulation functions and object detection…
799,Fraud & Security Intelligence Solution Expert Public Sector,SAS Institute Inc,,Oxford,Marlow,,13 days ago,"You will be an effective member of the North EMEA Fraud Team, working across multiple industries, with a focus on Public Sector Fraud."
800,EMEA Developer Relations Manager - Financial Technology,NVIDIA,4.2,Oxford,Reading,,30+ days ago,"You should have a strong working knowledge of one or more aspects of GPU-accelerated computing, including artificial intelligence, deep learning, data analytics…"
801,Research Associate in Artificial Intelligence and Semantic T...,University of Oxford,4.3,Oxford,Oxford,"£32,236 - £39,609 a year",30+ days ago,"Researchers in all topics related to semantic technologies will be considered, with a preference towards researchers working on scalable systems for reasoning…"
802,Data Engineer,Levelise,,Oxford,Oxford,,30+ days ago,"Working closely in a team of data scientists, machine learning engineers and operations researchers to build a fully integrated product."
803,Conversational AI Developer,Expert Employment,,Oxford,Reading,,25 days ago,"Natural Language Processing, (NLP) / free text Chatbot Designer required to work on Machine Learning systems."
804,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
805,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
806,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
807,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
808,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
809,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,Oxford Brookes is establishing an Institute for Ethical AI in response to the need to control the future of AI into societal norms. Our ambition is to create…
810,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,Oxford Brookes is establishing an Institute for Ethical AI in response to the need to control the future of AI into societal norms. Our ambition is to create…
811,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,Oxford Brookes is establishing an Institute for Ethical AI in response to the need to control the future of AI into societal norms. Our ambition is to create…
812,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,Oxford Brookes is establishing an Ethical AI Institute in response to the need to control the future of AI into societal norms. Our ambition is to create a…
813,React/Redux UI Developer,Exonar,,Oxford,Reading,,30+ days ago,"Following a recent Series-A funding round, Exonar is looking for talented Web developers to join our awesome team of engineers crafting the next generation…"
814,Software Engineer Intern,Oracle,3.8,Oxford,Reading,,30+ days ago,"Software Engineer Intern-19001FR9 Preferred Qualifications Placement- (July 2019, 12 month placement) UK Introduction to Oracle: Never has there been a…"
815,Contractor Embedded Software Engineer,Archangel Imaging,,Oxford,Harwell,,4 days ago,Archangel Imaging is a startup developing distributed intelligence and advanced unmanned camera systems. We have worked on World Record projects and have…
816,Technical Support Engineer,CrowdStrike,,Oxford,Reading,,30+ days ago,"At CrowdStrike we’re on a mission - to stop breaches. Our groundbreaking technology, services delivery, and intelligence gathering together with our…"
817,Sr. Full Stack Developer,B2M Solutions,,Oxford,Abingdon OX13,"£55,000 - £60,000 a year",7 days ago,"New Year, same old weather…. What about a new job? Join us at B2M to work on our new suite of products, an extension of our already successful mobile…"
818,Postdoctoral Research Scientist: Development of the Embryoni...,University of Oxford,4.3,Oxford,Oxford,"£32,817 - £35,845 a year",14 days ago,Applications are invited for a postdoctoral research scientist to work with Professor Paul Riley on a Human Developmental Biology Initiative. The overarching…
819,Senior Research Associate in Artificial Intelligence and Sem...,University of Oxford,4.3,Oxford,Oxford,"£32,817 - £40,322 a year",30+ days ago,"Department of Computer Science, Parks Road, Oxford. Senior Research Associate in Artificial Intelligence and Semantic Technology - 2 posts Fixed term for up…"
820,Research Associate on HICLASS,University of Oxford,4.3,Oxford,Oxford,"£32,817 - £40,322 a year",30+ days ago,"Department of Computer Science, Wolfson Building, Parks Road, Oxford Research Associate on HICLASS Fixed-term for up to 1 year Full Time Grade 7: Salary …"
821,Customer Services Apprentice - FTC,Landmark Information Group,4.1,Oxford,Reading,,21 days ago,About Us: Landmark Information Group is a portfolio of leading property-related data and spatial technology businesses at the forefront of innovation and…
822,Corporate Account Executive,CrowdStrike,,Oxford,Reading,,13 days ago,"At CrowdStrike we’re on a mission - to stop breaches. Our groundbreaking technology, services delivery, and intelligence gathering together with our…"
823,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,Oxford Brookes is establishing an Institute for Ethical AI in response to the need to control the future of AI into societal norms. Our ambition is to create…
824,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Job Description: At Micro Focus, everything we do is based on a simple idea: The fastest way to get results is to build on what you have. Our software…"
825,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"Job Description: At Micro Focus, everything we do is based on a simple idea: The fastest way to get results is to build on what you have. Our software…"
826,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"Computer Vision Scientist Oxford £60,000-£80,000 + Progression + Holiday + Pension + Bonuses + Pay Rises + Shares options + Relocation Assistance + Home…"
827,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations Salaried Remote GP – Online Consultations Reading £90,000 – £110,000 per annum The Remit Compass…"
828,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
829,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
830,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
831,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
832,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
833,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
834,Imaging Data Scientist,Bayer,4.2,Oxford,Reading,,30+ days ago,Developing libraries and machine learning tools aimed at preprocessing / analyzing / summarizing such large and multimodal image collection.
835,Part-time Research Associate on Compositional Higher-Order M...,University of Oxford,4.3,Oxford,Oxford,"£32,236 - £39,609 a year",30+ days ago,You should have a PhD (or be close to completion) in Computer Science or Mathematics with a strong background in one or more of the following: semantics of…
836,Senior Bioinformatician,Aigenpulse,,Oxford,Oxfordshire,,14 days ago,We are rapidly growing our scientific consulting team and are looking for a senior bioinformatician who is driven and passionate about solving complex…
837,Software Developer Contract 1,Northpoint Recruitment,,Oxford,Abingdon,£400 a day,30+ days ago,"Familiarity with AI capabilities (Machine Learning, Deep Learning, Cognitive Services on Azure).***Looking for a new contractor for the new year?****."
838,"Pre-Sales Lead /Solutions Architect, Channels & Alliances",Preservica,,Oxford,Abingdon,,30+ days ago,This pre-sales role is a critical post within Preservica as we expand our global Channel and has arisen due to an internal promotion.
839,"Placement- Business Operations (July 2020, 12 month placemen...",Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement- Business Operations (July 2020, 12 month placement)-19001A9A.Placement- Business Operations (July 2020, 12 month placement)."
840,Software Engineer - Micro Focus,Micro Focus,3.7,Oxford,Newbury RG14,,30+ days ago,"Development teams across the globe collaborate to design, develop and support multiple development environments on multiple platforms."
841,Postdoctoral Research Assistant in Computer Vision,University of Oxford,4.3,Oxford,Oxford,"£32,817 - £40,322 a year",30+ days ago,"You should possess a doctorate, or be near completion of doctorate, in Computer Vision or Machine Learning, together with a strong publication record at…"
842,Technical Recruiter,CrowdStrike,,Oxford,Reading,,20 days ago,CrowdStrike is looking to add a Technical Recruiter to the team.We are looking for someone that thrives in a fast past and energetic environment.
843,Research Associate on Topics in Higher-order Probabilistic C...,University of Oxford,4.3,Oxford,Oxford,"£32,236 - £39,609 a year",30+ days ago,You should have a PhD/DPhil (or be close to completion) in Computer Science or Mathematics with a strong background in one or more of the following: semantics…
844,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
845,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
846,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
847,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
848,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
849,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
850,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
851,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
852,Senior Research Associate on FUN2MODEL,University of Oxford,4.3,Oxford,Oxford,"£32,236 - £39,609 a year",30+ days ago,Senior Research Associate on FUN2MODEL: From FUNction-based TO MOdel-based automated probabilistic reasoning for DEep Learning.
853,Bi Capability Analyst,Vodafone,3.9,Oxford,Newbury,,6 days ago,"AI – Deep and Machine Learning.What will you be doing?The Business Intelligence (BI) delivers Business Intelligence (BI) capabilities, which play a key role…"
854,Software Engineer,FISCAL Technologies,,Oxford,Reading,,30+ days ago,Exposure to Artificial Intelligence or Machine Learning technologies.Developing new features to enhance our new SaaS product using an up-to-date Microsoft…
855,"Placement- Corporate Citizenship Intern (July 2020, 12 month...",Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement- Corporate Citizenship Intern (July 2020, 12 month placement)-19001AA4.Placement- Corporate Citizenship Intern (July 2020, 12 month placement)."
856,Senior Research Associate in Artificial Intelligence and Sem...,University of Oxford,4.3,Oxford,Oxford,"£32,236 - £39,609 a year",30+ days ago,"Researchers in all topics related to semantic technologies will be considered, with a preference towards researchers working on scalable systems for reasoning…"
857,Senior Intelligence Analyst (eCrime),CrowdStrike,,Oxford,Reading,,4 days ago,"CrowdStrike Intelligence, a core component of CrowdStrike, is seeking an Senior Intelligence Analyst for its Global Threat Analysis Cell (GTAC) to focus on…"
858,Data Engineering and Analytics Analyst,Johnson & Johnson Family of Companies,4.2,Oxford,High Wycombe,,30+ days ago,"Basic understanding of Machine learning Concepts, Time Series of Forecasting, Logistic Regression, Data Mining is required."
859,Transfer Pricing Advisor,Micro Focus,3.7,Oxford,Newbury RG14,,30+ days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
860,Research Associate on “Unlocking the Potential of AI for Eng...,University of Oxford,4.3,Oxford,Oxford,"£32,817 - £40,322 a year",30+ days ago,"You will hold a PhD/DPhil (or be close to completion) in Computer Science, Mathematics, Statistics, Engineering, Computational Linguistics, or related…"
861,Clinician,Sensyne Health,,Oxford,Oxford,,30+ days ago,Bring your Clinical expertise to a dynamic team of machine learning and computational biologists to address clinically relevant questions.
862,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
863,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
864,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
865,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
866,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
867,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
868,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
869,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
870,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
871,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
872,Senior Data Scientist,Invesco,4.0,Oxford,Henley on Thames RG9,,30+ days ago,Experience with machine learning software packages.Have an excellent understanding of machine learning techniques and algorithms.You will be responsible for:
873,SMB Account Executive,CrowdStrike,,Oxford,Reading,,30+ days ago,"CrowdStrike is seeking experienced SMB Account Executives to join our growing team.We’re seeking driven, results-oriented innovators who are ready to change…"
874,Data Architect,Viavi Solutions,3.7,Oxford,Newbury,,15 days ago,Experience supporting Data Scientists with machine learning code in Spark.VIAVI Solutions has an exciting opportunity for a Data Architect.
875,Data Scientist,Harnham,,Oxford,Oxfordshire,"£75,000 - £76,000 a year",30+ days ago,"A firm understanding of statistical and Machine Learning models.Working hands on, on a daily basis - Statistical and Machine Learning techniques in…"
876,Partner Solutions Architect - AI,NVIDIA,4.2,Oxford,Reading,,30+ days ago,"3+ years of machine learning or deep learning experience.We are now looking for a dynamic, customer-minded Partner Solutions Architect who is passionate about…"
877,"Software Engineer / Developer (Cloud, Drug Discovery, Big Da...",Understanding Recruitment,,Oxford,Oxfordshire,"£65,000 - £90,000 a year",1 day ago,"You will be working in various different projects, from Cloud, to Rust, to Machine Learning to Data Science.We are currently looking for a Software Engineer /…"
878,Graduate Associate - Data Science,Bottomline Technologies,3.2,Oxford,Theale,,7 days ago,Training machine learning models to build recommendation engines across the existing product modules.Meeting the Commercial Product Manager to review in…
879,Software developer,67 Bricks,5.0,Oxford,Oxford,,30+ days ago,A research project for a standards organization – using machine learning and natural language processing libraries to automatically identify which parts of a…
880,AI Industrialization Manager,Ericsson,4.1,Oxford,Reading,,7 days ago,"Knowledge of machine learning, analytics and automation would be an added advantage.The Industrialization Manager will lead a program to take AI (Artificial…"
881,Data Solution Architect,Microsoft,4.2,Oxford,Reading,,30+ days ago,"Data Science, machine learning, statistical models concepts and application.Self-motivated, with a passion for research, learning, and continuous self…"
882,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
883,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
884,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
885,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
886,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
887,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
888,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
889,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
890,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
891,Financial Compliance Analyst,Micro Focus,3.7,Oxford,Newbury RG14,,30+ days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
892,CRM Marketing Manager,Oodle Finance,,Oxford,Oxford,,30+ days ago,Reporting to the Head of Digital Marketing the CRM Marketing Manager will be responsible for planning and executing CRM activities.What we offer in return;
893,1st Line Technical Support Analyst,Landmark Information Group,4.1,Oxford,Reading,,21 days ago,"Capabilities range from property search provision, expert opinion and interpretation to conveyancing case-management, floor-planning software, valuation…"
894,Business Intelligence Manager,Vodafone,3.9,Oxford,Newbury,,6 days ago,"Join Vodafone UK Big Data and work with sophisticated technologies, turning unstructured data into something pragmatic, to solve real-world problems."
895,"Placement- Consulting Support (July 2020, 12 month placement...",Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement- Consulting Support (July 2020, 12 month placement)-19001AA2.Placement- Consulting Support (July 2020, 12 month placement)."
896,Senior Software Engineer: Embedded,ChargePoint,,Oxford,Reading,,30+ days ago,"Opportunities to become involved in UI and UX design and machine learning.What You Will Be Doing.You will work independently on architecture, design,…"
897,Sr Systems Engineer - Public Sector,SAS Institute Inc,,Oxford,Marlow,,13 days ago,"Knowledge of and experience in/around topics such as machine learning, AI and data science; ideally with a focus on fraud, compliance and financial crime…"
898,Product Manager,Pixel Pond,,Oxford,Oxford,"£50,000 a year",30+ days ago,Leveraging data and creating a competitive advantage through data science and machine learning.Working within a new cross-functional team.
899,App Developer - Contractor,Archangel Group,,Oxford,Harwell,,4 days ago,"Running deep learning on embedded devices.Machine learning/GPU experience, especially Jetson TX2 or Nano.We are looking for a self-sufficient app developer …"
900,Software Engineer,Renault Sport Racing,,Oxford,Enstone,,12 days ago,Big Data analysis and/or Machine Learning techniques and algorithms.As part of the Information Systems’ Development Section you are expected to have proven…
901,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
902,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
903,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
